baseMean log2FoldChange lfcSE stat pvalue padj protein
evgLocus_198411 1653.06759888617 8.59568793230568 1.78771571270145 4.80819622003355 1.52298240318857e-06 0.000615227419854099 .
evgLocus_422914 525.85776238246 6.05548249766221 1.26326613680901 4.79351288000028 1.63885932128453e-06 0.000649777371642626 CU07_LOCMI
evgLocus_614166 829.955586172221 8.95149572098535 1.87681552161971 4.76951283590203 1.84671976438938e-06 0.000718877639192302 .
evgLocus_311210 2821.11993387748 5.65638578688007 1.18961055860441 4.75482143796357 1.9862188966407e-06 0.000735890147129056 .
evgLocus_726225 1291.09314795445 10.210766616152 2.14862099743755 4.75224184643518 2.01173538180849e-06 0.000735890147129056 .
evgLocus_153650 471.456809680366 4.898968939947 1.0352500635867 4.73215999907709 2.22143198615167e-06 0.000792680980391786 RS2_DROME
evgLocus_167925 34.1260027985385 7.93989933404663 1.69031573790183 4.69728770549242 2.63638972906029e-06 0.000910404904825497 TPM2_BOMMO
evgLocus_82867 182.928336372137 12.853346001301 2.73996412455389 4.69106361142365 2.71788447109992e-06 0.000923649309940465 DDX17_DROME
evgLocus_384595 36.7373441627999 4.97206155550862 1.06387431816481 4.67354223202367 2.96048794792225e-06 0.000990375733828365 .
evgLocus_285449 174.619761372026 8.74121693373088 1.8751210773367 4.66168133854393 3.13636547492597e-06 0.00100223260922634 .
evgLocus_758443 206.620579383101 2.22465564710518 0.477075837689137 4.66310693469824 3.11470798176616e-06 0.00100223260922634 .
evgLocus_830900 7.65530536423576 3.10813854481514 0.666475760863454 4.6635432634315 3.10810804851345e-06 0.00100223260922634 PHRF1_RAT
evgLocus_476971 3857.53264596532 9.36149248707182 2.02051165508547 4.63322864954016 3.60006539609139e-06 0.00113349117838701 .
evgLocus_494295 216.667275224134 8.08338536850555 1.74619696622367 4.62913721926037 3.67192400277064e-06 0.0011393607666568 .
evgLocus_281669 142.442559387899 3.89188259827478 0.84198494352025 4.62227101354477 3.7956168732511e-06 0.00116083473183074 RL35_RAT
evgLocus_558421 101.434684117837 4.91265312916498 1.06452640755459 4.61487201660899 3.93337626192814e-06 0.00116963313566502 ALDO2_ARATH
evgLocus_545668 82.8942041660906 7.71900672133973 1.67398032319262 4.61116932761671 4.00410204858102e-06 0.00117435376520712 .
evgLocus_679652 510.358892390631 13.3373893080202 2.93168375685467 4.5493956422945 5.38002065939833e-06 0.00153581656423624 .
evgLocus_767947 91.4012331309647 3.27261665462393 0.720284365858209 4.54350643960549 5.53261144258664e-06 0.00155859488139184 .
evgLocus_223667 256.888356691518 3.94458795678017 0.868890692572732 4.53979768744039 5.63082302906774e-06 0.00156566131236805 RSSA_BOMMO
evgLocus_862579 4.81290209104815 2.65022327601795 0.586241288167571 4.52070389702817 6.16343481502281e-06 0.0016917838383287 .
evgLocus_51527 563.724710495642 4.69311942757476 1.03995987920621 4.51278892716223 6.3980687690295e-06 0.00173395762461926 TTPAL_PONAB
evgLocus_672334 30.2535678476892 7.4550064647671 1.65635799385391 4.50084250652918 6.76846443059894e-06 0.00181141029323904 CUD2_SCHGR
evgLocus_102146 11.0186119780873 2.88212053784694 0.641664202683439 4.49163367037449 7.06789186648492e-06 0.00186819215878324 .
evgLocus_333783 22.6604977433027 3.0151132249115 0.679660142798566 4.43620720864473 9.15577214672078e-06 0.00233363192453919 U520_HUMAN
evgLocus_607714 55.1423237539031 2.69911912863438 0.610944826721666 4.41794252210609 9.96449095639817e-06 0.00250987942795865 .
